Account,As_of_date,Company,AU,Currency,Primary Account,Secondary Account,GL Balance,ihub balnce,Balance Difference,Match Status,Comments,Anomaly
1619288,03-04-2024,10001,1234,USD,All Other Loans,Principal,2377400.00,854000.00,-1523400.00,Match,inconsistane variations,
1619288,14-04-2024,10001,1234,USD,All Other Loans,Defferred Costs,2378800.00,854500.00,-1524300.00,Break,consistannt increase or decrese,
1619288,25-04-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2380200.00,855000.00,-1525200.00,Match,normal,
1619288,06-05-2024,10001,1234,USD,All Other Loans,Principal,2381600.00,855500.00,-1526100.00,Break,huge spike,
1619288,17-05-2024,10001,1234,USD,All Other Loans,Principal,2383000.00,856000.00,-1527000.00,Match,inline with previous balance,
1619288,28-05-2024,10001,1234,USD,All Other Loans,Defferred Costs,2384400.00,856500.00,-1527900.00,Break,inconsistane variations,
1619288,08-06-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2385800.00,857000.00,-1528800.00,Match,consistannt increase or decrese,
1619288,19-06-2024,10001,1234,USD,All Other Loans,Principal,2387200.00,857500.00,-1529700.00,Break,normal,
1619288,30-06-2024,10001,1234,USD,All Other Loans,Principal,2388600.00,858000.00,-1530600.00,Match,huge spike,
1619288,11-07-2024,10001,1234,USD,All Other Loans,Defferred Costs,2390000.00,858500.00,-1531500.00,Break,inline with previous balance,
1619288,22-07-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2391400.00,859000.00,-1532400.00,Match,inconsistane variations,
1619288,02-08-2024,10001,1234,USD,All Other Loans,Principal,2392800.00,859500.00,-1533300.00,Break,consistannt increase or decrese,
1619288,13-08-2024,10001,1234,USD,All Other Loans,Principal,2394200.00,860000.00,-1534200.00,Match,normal,
1619288,24-08-2024,10001,1234,USD,All Other Loans,Defferred Costs,2395600.00,860500.00,-1535100.00,Break,huge spike,
1619288,04-09-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2397000.00,861000.00,-1536000.00,Match,inline with previous balance,
1619288,15-09-2024,10001,1234,USD,All Other Loans,Principal,2398400.00,861500.00,-1536900.00,Break,inconsistane variations,
1619288,26-09-2024,10001,1234,USD,All Other Loans,Principal,2399800.00,862000.00,-1537800.00,Match,consistannt increase or decrese,
1619288,07-10-2024,10001,1234,USD,All Other Loans,Defferred Costs,2401200.00,862500.00,-1538700.00,Break,normal,
1619288,18-10-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2402600.00,863000.00,-1539600.00,Match,huge spike,
1619288,29-10-2024,10001,1234,USD,All Other Loans,Principal,2404000.00,863500.00,-1540500.00,Break,inline with previous balance,
1619288,09-11-2024,10001,1234,USD,All Other Loans,Principal,2405400.00,864000.00,-1541400.00,Match,inconsistane variations,
1619288,20-11-2024,10001,1234,USD,All Other Loans,Defferred Costs,2406800.00,864500.00,-1542300.00,Break,consistannt increase or decrese,
1619288,01-12-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2408200.00,865000.00,-1543200.00,Match,normal,
1619288,12-12-2024,10001,1234,USD,All Other Loans,Principal,2409600.00,865500.00,-1544100.00,Break,huge spike,
1619288,23-12-2024,10001,1234,USD,All Other Loans,Principal,2411000.00,866000.00,-1545000.00,Match,inline with previous balance,
1619288,03-01-2024,10001,1234,USD,All Other Loans,Defferred Costs,2412400.00,866500.00,-1545900.00,Break,inconsistane variations,
1619288,14-01-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2413800.00,867000.00,-1546800.00,Match,consistannt increase or decrese,
1619288,25-01-2024,10001,1234,USD,All Other Loans,Principal,2415200.00,867500.00,-1547700.00,Break,normal,
1619288,05-02-2024,10001,1234,USD,All Other Loans,Principal,2416600.00,868000.00,-1548600.00,Match,huge spike,
1619288,16-02-2024,10001,1234,USD,All Other Loans,Defferred Costs,2418000.00,868500.00,-1549500.00,Break,inline with previous balance,
1619288,27-02-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2419400.00,869000.00,-1550400.00,Match,inconsistane variations,
1619288,09-03-2024,10001,1234,USD,All Other Loans,Principal,2420800.00,869500.00,-1551300.00,Break,consistannt increase or decrese,
1619288,20-03-2024,10001,1234,USD,All Other Loans,Principal,2422200.00,870000.00,-1552200.00,Match,normal,
1619288,31-03-2024,10001,1234,USD,All Other Loans,Defferred Costs,2423600.00,870500.00,-1553100.00,Break,huge spike,
1619288,11-04-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2425000.00,871000.00,-1554000.00,Match,inline with previous balance,
1619288,22-04-2024,10001,1234,USD,All Other Loans,Principal,2426400.00,871500.00,-1554900.00,Break,inconsistane variations,
1619288,03-05-2024,10001,1234,USD,All Other Loans,Principal,2427800.00,872000.00,-1555800.00,Match,consistannt increase or decrese,
1619288,14-05-2024,10001,1234,USD,All Other Loans,Defferred Costs,2429200.00,872500.00,-1556700.00,Break,normal,
1619288,25-05-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2430600.00,873000.00,-1557600.00,Match,huge spike,
1619288,05-06-2024,10001,1234,USD,All Other Loans,Principal,2432000.00,873500.00,-1558500.00,Break,inline with previous balance,
1619288,16-06-2024,10001,1234,USD,All Other Loans,Principal,2433400.00,874000.00,-1559400.00,Match,inconsistane variations,
1619288,27-06-2024,10001,1234,USD,All Other Loans,Defferred Costs,2434800.00,874500.00,-1560300.00,Break,consistannt increase or decrese,
1619288,08-07-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2436200.00,875000.00,-1561200.00,Match,normal,
1619288,19-07-2024,10001,1234,USD,All Other Loans,Principal,2437600.00,875500.00,-1562100.00,Break,huge spike,
1619288,30-07-2024,10001,1234,USD,All Other Loans,Principal,2439000.00,876000.00,-1563000.00,Match,inline with previous balance,
1619288,10-08-2024,10001,1234,USD,All Other Loans,Defferred Costs,2440400.00,876500.00,-1563900.00,Break,inconsistane variations,
1619288,21-08-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2441800.00,877000.00,-1564800.00,Match,consistannt increase or decrese,
1619288,01-09-2024,10001,1234,USD,All Other Loans,Principal,2443200.00,877500.00,-1565700.00,Break,normal,
1619288,12-09-2024,10001,1234,USD,All Other Loans,Principal,2444600.00,878000.00,-1566600.00,Match,huge spike,
1619288,23-09-2024,10001,1234,USD,All Other Loans,Defferred Costs,2446000.00,878500.00,-1567500.00,Break,inline with previous balance,
1619288,04-10-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2447400.00,879000.00,-1568400.00,Match,inconsistane variations,
1619288,15-10-2024,10001,1234,USD,All Other Loans,Principal,2448800.00,879500.00,-1569300.00,Break,consistannt increase or decrese,
1619288,26-10-2024,10001,1234,USD,All Other Loans,Principal,2450200.00,880000.00,-1570200.00,Match,normal,
1619288,06-11-2024,10001,1234,USD,All Other Loans,Defferred Costs,2451600.00,880500.00,-1571100.00,Break,huge spike,
1619288,17-11-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2453000.00,881000.00,-1572000.00,Match,inline with previous balance,
1619288,28-11-2024,10001,1234,USD,All Other Loans,Principal,2454400.00,881500.00,-1572900.00,Break,inconsistane variations,
1619288,09-12-2024,10001,1234,USD,All Other Loans,Principal,2455800.00,882000.00,-1573800.00,Match,consistannt increase or decrese,
1619288,20-12-2024,10001,1234,USD,All Other Loans,Defferred Costs,2457200.00,882500.00,-1574700.00,Break,normal,
1619288,31-12-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2458600.00,883000.00,-1575600.00,Match,huge spike,
1619288,11-01-2025,10001,1234,USD,All Other Loans,Principal,2460000.00,883500.00,-1576500.00,Break,inline with previous balance,
1619288,22-01-2025,10001,1234,USD,All Other Loans,Principal,2461400.00,884000.00,-1577400.00,Match,inconsistane variations,
1619288,02-02-2025,10001,1234,USD,All Other Loans,Defferred Costs,2462800.00,884500.00,-1578300.00,Break,consistannt increase or decrese,
1619288,13-02-2025,10001,1234,USD,All Other Loans,Defferre Org Fees,2464200.00,885000.00,-1579200.00,Match,normal,
1619288,24-02-2025,10001,1234,USD,All Other Loans,Principal,2465600.00,885500.00,-1580100.00,Break,huge spike,
1619288,07-03-2025,10001,1234,USD,All Other Loans,Principal,2467000.00,886000.00,-1581000.00,Match,inline with previous balance,
1619288,18-03-2025,10001,1234,USD,All Other Loans,Defferred Costs,2468400.00,886500.00,-1581900.00,Break,inconsistane variations,
1619288,29-03-2025,10001,1234,USD,All Other Loans,Defferre Org Fees,2469800.00,887000.00,-1582800.00,Match,consistannt increase or decrese,
1619288,09-04-2025,10001,1234,USD,All Other Loans,Principal,2471200.00,887500.00,-1583700.00,Break,normal,
1619288,20-04-2025,10001,1234,USD,All Other Loans,Principal,2472600.00,888000.00,-1584600.00,Match,huge spike,
1619288,01-05-2025,10001,1234,USD,All Other Loans,Defferred Costs,2474000.00,888500.00,-1585500.00,Break,inline with previous balance,
1619288,12-05-2025,10001,1234,USD,All Other Loans,Defferre Org Fees,2475400.00,889000.00,-1586400.00,Match,inconsistane variations,
1619288,23-05-2025,10001,1234,USD,All Other Loans,Principal,2476800.00,889500.00,-1587300.00,Break,consistannt increase or decrese,
1619288,03-06-2025,10001,1234,USD,All Other Loans,Principal,2478200.00,890000.00,-1588200.00,Match,normal,
1619288,14-06-2025,10001,1234,USD,All Other Loans,Defferred Costs,2479600.00,890500.00,-1589100.00,Break,huge spike,
1619288,25-06-2025,10001,1234,USD,All Other Loans,Defferre Org Fees,2481000.00,891000.00,-1590000.00,Match,inline with previous balance,
1619288,06-07-2025,10001,1234,USD,All Other Loans,Principal,2482400.00,891500.00,-1590900.00,Break,inconsistane variations,
1619288,17-07-2025,10001,1234,USD,All Other Loans,Principal,2483800.00,892000.00,-1591800.00,Match,consistannt increase or decrese,
1619288,28-07-2025,10001,1234,USD,All Other Loans,Defferred Costs,2485200.00,892500.00,-1592700.00,Break,normal,
1619288,08-08-2025,10001,1234,USD,All Other Loans,Defferre Org Fees,2486600.00,893000.00,-1593600.00,Match,huge spike,
1619288,19-08-2025,10001,1234,USD,All Other Loans,Principal,2488000.00,893500.00,-1594500.00,Break,inline with previous balance,
1619288,30-08-2025,10001,1234,USD,All Other Loans,Principal,2489400.00,894000.00,-1595400.00,Match,inconsistane variations,
1619288,10-09-2025,10001,1234,USD,All Other Loans,Defferred Costs,2490800.00,894500.00,-1596300.00,Break,consistannt increase or decrese,
1619288,21-09-2025,10001,1234,USD,All Other Loans,Defferre Org Fees,2492200.00,895000.00,-1597200.00,Match,normal,
1619288,02-10-2025,10001,1234,USD,All Other Loans,Principal,2493600.00,895500.00,-1598100.00,Break,huge spike,
1619288,13-10-2025,10001,1234,USD,All Other Loans,Principal,2495000.00,896000.00,-1599000.00,Match,inline with previous balance,
1619288,24-10-2025,10001,1234,USD,All Other Loans,Defferred Costs,2496400.00,896500.00,-1599900.00,Break,inconsistane variations,
1619288,04-11-2025,10001,1234,USD,All Other Loans,Defferre Org Fees,2497800.00,897000.00,-1600800.00,Match,consistannt increase or decrese,
1619288,15-11-2025,10001,1234,USD,All Other Loans,Principal,2499200.00,897500.00,-1601700.00,Break,normal,
1619288,26-11-2025,10001,1234,USD,All Other Loans,Principal,2500600.00,898000.00,-1602600.00,Match,huge spike,
1619288,07-12-2025,10001,1234,USD,All Other Loans,Defferred Costs,2502000.00,898500.00,-1603500.00,Break,inline with previous balance,
1619288,18-12-2025,10001,1234,USD,All Other Loans,Defferre Org Fees,2503400.00,899000.00,-1604400.00,Match,inconsistane variations,
1619288,29-12-2025,10001,1234,USD,All Other Loans,Principal,2504800.00,899500.00,-1605300.00,Break,consistannt increase or decrese,
1619288,09-01-2024,10001,1234,USD,All Other Loans,Principal,2506200.00,900000.00,-1606200.00,Match,normal,
1619288,20-01-2024,10001,1234,USD,All Other Loans,Defferred Costs,2507600.00,900500.00,-1607100.00,Break,huge spike,
1619288,31-01-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2509000.00,901000.00,-1608000.00,Match,inline with previous balance,
1619288,11-02-2024,10001,1234,USD,All Other Loans,Principal,2510400.00,901500.00,-1608900.00,Break,inconsistane variations,
1619288,22-02-2024,10001,1234,USD,All Other Loans,Principal,2511800.00,902000.00,-1609800.00,Match,consistannt increase or decrese,
1619288,05-03-2024,10001,1234,USD,All Other Loans,Defferred Costs,2513200.00,902500.00,-1610700.00,Break,normal,
1619288,16-03-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2514600.00,903000.00,-1611600.00,Match,huge spike,
1619288,27-03-2024,10001,1234,USD,All Other Loans,Principal,2516000.00,903500.00,-1612500.00,Break,inline with previous balance,
1619288,07-04-2024,10001,1234,USD,All Other Loans,Principal,2517400.00,904000.00,-1613400.00,Match,inconsistane variations,
1619288,18-04-2024,10001,1234,USD,All Other Loans,Defferred Costs,2518800.00,904500.00,-1614300.00,Break,consistannt increase or decrese,
1619288,29-04-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2520200.00,905000.00,-1615200.00,Match,normal,
1619288,10-05-2024,10001,1234,USD,All Other Loans,Principal,2521600.00,905500.00,-1616100.00,Break,huge spike,
1619288,21-05-2024,10001,1234,USD,All Other Loans,Principal,2523000.00,906000.00,-1617000.00,Match,inline with previous balance,
1619288,01-06-2024,10001,1234,USD,All Other Loans,Defferred Costs,2524400.00,906500.00,-1617900.00,Break,inconsistane variations,
1619288,12-06-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2525800.00,907000.00,-1618800.00,Match,consistannt increase or decrese,
1619288,23-06-2024,10001,1234,USD,All Other Loans,Principal,2527200.00,907500.00,-1619700.00,Break,normal,
1619288,04-07-2024,10001,1234,USD,All Other Loans,Principal,2528600.00,908000.00,-1620600.00,Match,huge spike,
1619288,15-07-2024,10001,1234,USD,All Other Loans,Defferred Costs,2530000.00,908500.00,-1621500.00,Break,inline with previous balance,
1619288,26-07-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2531400.00,909000.00,-1622400.00,Match,inconsistane variations,
1619288,06-08-2024,10001,1234,USD,All Other Loans,Principal,2532800.00,909500.00,-1623300.00,Break,consistannt increase or decrese,
1619288,17-08-2024,10001,1234,USD,All Other Loans,Principal,2534200.00,910000.00,-1624200.00,Match,normal,
1619288,28-08-2024,10001,1234,USD,All Other Loans,Defferred Costs,2535600.00,910500.00,-1625100.00,Break,huge spike,
1619288,08-09-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2537000.00,911000.00,-1626000.00,Match,inline with previous balance,
1619288,19-09-2024,10001,1234,USD,All Other Loans,Principal,2538400.00,911500.00,-1626900.00,Break,inconsistane variations,
1619288,30-09-2024,10001,1234,USD,All Other Loans,Principal,2539800.00,912000.00,-1627800.00,Match,consistannt increase or decrese,
1619288,11-10-2024,10001,1234,USD,All Other Loans,Defferred Costs,2541200.00,912500.00,-1628700.00,Break,normal,
1619288,22-10-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2542600.00,913000.00,-1629600.00,Match,huge spike,
1619288,02-11-2024,10001,1234,USD,All Other Loans,Principal,2544000.00,913500.00,-1630500.00,Break,inline with previous balance,
1619288,13-11-2024,10001,1234,USD,All Other Loans,Principal,2545400.00,914000.00,-1631400.00,Match,inconsistane variations,
1619288,24-11-2024,10001,1234,USD,All Other Loans,Defferred Costs,2546800.00,914500.00,-1632300.00,Break,consistannt increase or decrese,
1619288,05-12-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2548200.00,915000.00,-1633200.00,Match,normal,
1619288,16-12-2024,10001,1234,USD,All Other Loans,Principal,2549600.00,915500.00,-1634100.00,Break,huge spike,
1619288,27-12-2024,10001,1234,USD,All Other Loans,Principal,2551000.00,916000.00,-1635000.00,Match,inline with previous balance,
1619288,07-01-2024,10001,1234,USD,All Other Loans,Defferred Costs,2552400.00,916500.00,-1635900.00,Break,inconsistane variations,
1619288,18-01-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2553800.00,917000.00,-1636800.00,Match,consistannt increase or decrese,
1619288,29-01-2024,10001,1234,USD,All Other Loans,Principal,2555200.00,917500.00,-1637700.00,Break,normal,
1619288,09-02-2024,10001,1234,USD,All Other Loans,Principal,2556600.00,918000.00,-1638600.00,Match,huge spike,
1619288,20-02-2024,10001,1234,USD,All Other Loans,Defferred Costs,2558000.00,918500.00,-1639500.00,Break,inline with previous balance,
1619288,03-03-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2559400.00,919000.00,-1640400.00,Match,inconsistane variations,
1619288,14-03-2024,10001,1234,USD,All Other Loans,Principal,2560800.00,919500.00,-1641300.00,Break,consistannt increase or decrese,
1619288,25-03-2024,10001,1234,USD,All Other Loans,Principal,2562200.00,920000.00,-1642200.00,Match,normal,
1619288,05-04-2024,10001,1234,USD,All Other Loans,Defferred Costs,2563600.00,920260.00,-1643340.00,Break,huge spike,
1619288,16-04-2024,10001,1234,USD,All Other Loans,Defferre Org Fees,2565000.00,921000.00,-1644000.00,Match,inline with previous balance,
1619288,27-04-2024,10001,1234,USD,All Other Loans,Principal,2566400.00,921500.00,-1644900.00,Break,inconsistane variations,
1619288,08-05-2024,10001,1234,USD,All Other Loans,Principal,2567800.00,922000.00,-1645800.00,Match,consistannt increase or decrese,
1619288,19-05-2024,10001,1234,USD,All Other Loans,Defferred Costs,2569200.00,922500.00,-1646700.00,Break,normal,
